subjID,itrial,CasesName,filename,Lesion,MouseScreenX,MouseScreenY,ImageMouseX_X_521_,ImageMouseY,NotOnTissue,Accuracy,OldTrialType,NewTrialType
11,9,c176,09_c176_C.jpg,1,1032,855,511,855,0,1,HIT,HIT
11,10,c5,10_c5_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
11,11,c134,11_c134_C.jpg,1,1126,416,605,416,0,1,HIT,HIT
11,12,n114,12_n114_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
11,13,c101,13_c101_C.jpg,1,1166,575,645,575,0,1,HIT,HIT
11,14,c196,14_c196_C.jpg,1,1013,694,492,694,0,1,HIT,HIT
11,15,c138,15_c138_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
11,16,c165,16_c165_C.jpg,1,1295,537,774,537,0,1,HIT,HIT
11,17,n284,17_n284_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
11,18,c149,18_c149_C.jpg,1,1239,428,718,428,0,1,HIT,HIT
11,19,n385,19_n385_N.jpg,0,1089,403,568,403,0,0,FA,FA
11,20,n271,20_n271_N.jpg,0,1235,810,714,810,0,0,FA,FA
11,21,c143,21_c143_C.jpg,1,1131,571,610,571,0,1,HIT,MISS&FA
11,22,c102,22_c102_C.jpg,1,1226,770,705,770,0,1,HIT,MISS&FA
11,23,c9,23_c9_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
11,24,c228,24_c228_C.jpg,1,1109,756,588,756,0,1,HIT,HIT
11,25,c387,25_c387_C.jpg,1,1279,413,758,413,0,1,HIT,HIT
11,26,c242,26_c242_C.jpg,1,1269,782,748,782,0,1,HIT,MISS&FA
11,27,n88,27_n88_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
11,28,c353,28_c353_C.jpg,1,1352,731,831,731,0,1,HIT,HIT
11,29,n28,29_n28_N.jpg,0,893,707,372,707,0,0,FA,FA
11,30,c154,30_c154_C.jpg,1,1228,545,707,545,0,1,HIT,MISS&FA
11,31,n173,31_n173_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
11,32,n174,32_n174_N.jpg,0,1232,542,711,542,0,0,FA,FA
11,33,n352,33_n352_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
11,34,c69,34_c69_C.jpg,1,1180,474,659,474,0,1,HIT,HIT
11,35,c378,35_c378_C.jpg,1,1300,427,779,427,0,1,HIT,HIT
11,36,c384,36_c384_C.jpg,1,1151,863,630,863,0,1,HIT,HIT
11,37,c46,37_c46_C.jpg,1,999,548,478,548,0,1,HIT,HIT
11,38,n260,38_n260_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
11,39,c79,39_c79_C.jpg,1,1229,720,708,720,0,1,HIT,HIT
11,40,c186,40_c186_C.jpg,1,1214,500,693,500,0,1,HIT,HIT
11,41,c310,41_c310_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
11,42,n264,42_n264_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
11,43,c68,43_c68_C.jpg,1,1253,713,732,713,0,1,HIT,HIT
11,44,n349,44_n349_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
11,45,c437,45_c437_C.jpg,1,1210,360,689,360,0,1,HIT,HIT
11,46,n279,46_n279_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
11,47,n307,47_n307_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
11,48,c304,48_c304_C.jpg,1,1198,505,677,505,0,1,HIT,HIT
11,49,c239,49_c239_C.jpg,1,1224,866,703,866,0,1,HIT,HIT
11,50,c41,50_c41_C.jpg,1,1051,400,530,400,0,1,HIT,HIT
11,51,c3,51_c3_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
11,52,c23,52_c23_C.jpg,1,1076,478,555,478,0,1,HIT,HIT
11,53,c251,53_c251_C.jpg,1,1270,286,749,286,0,1,HIT,HIT
11,54,c260,54_c260_C.jpg,1,913,695,392,695,0,1,HIT,MISS&FA
11,55,n297,55_n297_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
11,56,c84,56_c84_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
11,57,c116,57_c116_C.jpg,1,1108,452,587,452,0,1,HIT,HIT
11,58,n27,58_n27_N.jpg,0,1267,511,746,511,0,0,FA,FA
11,59,c368,59_c368_C.jpg,1,1125,575,604,575,0,1,HIT,HIT
11,60,c148,60_c148_C.jpg,1,1237,371,716,371,0,1,HIT,HIT
11,61,c43,61_c43_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
11,62,c278,62_c278_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
11,63,c39,63_c39_C.jpg,1,1276,539,755,539,0,1,HIT,HIT
11,64,c284,64_c284_C.jpg,1,1200,458,679,458,0,1,HIT,MISS&FA
11,65,c227,65_c227_C.jpg,1,842,592,321,592,0,1,HIT,HIT
11,66,c375R,66_c375R_C.jpg,1,1210,565,689,565,0,1,HIT,HIT
11,67,c141,67_c141_C.jpg,1,1267,915,746,915,0,1,HIT,HIT
11,68,c372,68_c372_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
11,69,n82,69_n82_N.jpg,0,1125,566,604,566,0,0,FA,FA
11,70,c469,70_c469_C.jpg,1,1164,480,643,480,0,1,HIT,MISS&FA
11,71,c4,71_c4_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
11,72,c336,72_c336_C.jpg,1,1283,634,762,634,0,1,HIT,HIT
11,73,n53,73_n53_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
11,74,n374,74_n374_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
11,75,c352,75_c352_C.jpg,1,1246,603,725,603,0,1,HIT,HIT
11,76,c14,76_c14_C.jpg,1,1248,462,727,462,0,1,HIT,HIT
11,77,n33,77_n33_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
11,78,c484,78_c484_C.jpg,1,1156,753,635,753,0,1,HIT,HIT
11,79,c266,79_c266_C.jpg,1,1104,581,583,581,0,1,HIT,MISS&FA
11,80,c285,80_c285_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
12,1,c284,01_c284_C.jpg,1,1141,682,620,682,0,1,HIT,MISS&FA
12,2,c227,02_c227_C.jpg,1,850,616,329,616,0,1,HIT,HIT
12,3,c138,03_c138_C.jpg,1,985,855,464,855,0,1,HIT,MISS&FA
12,4,c154,04_c154_C.jpg,1,1030,731,509,731,0,1,HIT,HIT
12,5,n260,05_n260_N.jpg,0,1387,155,866,155,0,0,FA,FA
12,6,c484,06_c484_C.jpg,1,1254,523,733,523,0,1,HIT,MISS&FA
12,7,n264,07_n264_N.jpg,0,1365,170,844,170,0,0,FA,FA
12,8,c69,08_c69_C.jpg,1,1188,496,667,496,0,1,HIT,HIT
12,9,c378,09_c378_C.jpg,1,1320,450,799,450,0,1,HIT,HIT
12,10,c255,10_c255_C.jpg,1,1035,662,514,662,0,1,HIT,MISS&FA
12,11,c353,11_c353_C.jpg,1,1337,727,816,727,0,1,HIT,HIT
12,12,c251,12_c251_C.jpg,1,1252,260,731,260,0,1,HIT,HIT
12,13,c352,13_c352_C.jpg,1,1231,635,710,635,0,1,HIT,HIT
12,14,n114,14_n114_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
12,15,c182,15_c182_C.jpg,1,1278,756,757,756,0,1,HIT,HIT
12,16,c102,16_c102_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
12,17,c149,17_c149_C.jpg,1,1128,624,607,624,0,1,HIT,MISS&FA
12,18,n279,18_n279_N.jpg,0,1078,909,557,909,0,0,FA,FA
12,19,n271,19_n271_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
12,20,n174,20_n174_N.jpg,0,1228,595,707,595,0,0,FA,FA
12,21,n33,21_n33_N.jpg,0,1196,356,675,356,0,0,FA,FA
12,22,c239,22_c239_C.jpg,1,1227,867,706,867,0,1,HIT,HIT
12,23,c174,23_c174_C.jpg,1,1220,520,699,520,0,1,HIT,MISS&FA
12,24,c313,24_c313_C.jpg,1,1065,583,544,583,0,1,HIT,HIT
12,25,c278,25_c278_C.jpg,1,1204,889,683,889,0,1,HIT,HIT
12,26,c368,26_c368_C.jpg,1,1118,589,597,589,0,1,HIT,HIT
12,27,c79,27_c79_C.jpg,1,1243,713,722,713,0,1,HIT,HIT
12,28,n349,28_n349_N.jpg,0,1251,773,730,773,0,0,FA,FA
12,29,c336,29_c336_C.jpg,1,1307,679,786,679,0,1,HIT,HIT
12,30,c3,30_c3_C.jpg,1,1353,147,832,147,0,1,HIT,MISS&FA
12,31,n374,31_n374_N.jpg,0,994,735,473,735,0,0,FA,FA
12,32,n27,32_n27_N.jpg,0,1276,511,755,511,0,0,FA,FA
12,33,n28,33_n28_N.jpg,0,903,697,382,697,0,0,FA,FA
12,34,n88,34_n88_N.jpg,0,1195,142,674,142,0,0,FA,FA
12,35,c375R,35_c375R_C.jpg,1,1193,549,672,549,0,1,HIT,HIT
12,36,c46,36_c46_C.jpg,1,1008,531,487,531,0,1,HIT,HIT
12,37,n173,37_n173_N.jpg,0,1075,628,554,628,0,0,FA,FA
12,38,c469,38_c469_C.jpg,1,1291,696,770,696,0,1,HIT,HIT
12,39,c266,39_c266_C.jpg,1,1098,586,577,586,0,1,HIT,MISS&FA
12,40,c228,40_c228_C.jpg,1,986,641,465,641,0,1,HIT,MISS&FA
12,41,c196,41_c196_C.jpg,1,1010,691,489,691,0,1,HIT,HIT
12,42,c384,42_c384_C.jpg,1,1149,850,628,850,0,1,HIT,HIT
12,43,c165,43_c165_C.jpg,1,1293,560,772,560,0,1,HIT,HIT
12,44,c387,44_c387_C.jpg,1,1260,401,739,401,0,1,HIT,HIT
12,45,c68,45_c68_C.jpg,1,1236,707,715,707,0,1,HIT,HIT
12,46,n352,46_n352_N.jpg,0,1084,620,563,620,0,0,FA,FA
12,47,c116,47_c116_C.jpg,1,1105,437,584,437,0,1,HIT,HIT
12,48,c310,48_c310_C.jpg,1,1242,419,721,419,0,1,HIT,MISS&FA
12,49,c141,49_c141_C.jpg,1,1000,602,479,602,0,1,HIT,MISS&FA
12,50,c101,50_c101_C.jpg,1,1296,422,775,422,0,1,HIT,MISS&FA
12,51,n53,51_n53_N.jpg,0,1013,526,492,526,0,0,FA,FA
12,52,c4,52_c4_C.jpg,1,1161,807,640,807,0,1,HIT,MISS&FA
12,53,c5,53_c5_C.jpg,1,1179,638,658,638,0,1,HIT,MISS&FA
12,54,c285,54_c285_C.jpg,1,1151,330,630,330,0,1,HIT,HIT
12,55,c39,55_c39_C.jpg,1,1252,559,731,559,0,1,HIT,HIT
12,56,c41,56_c41_C.jpg,1,1063,381,542,381,0,1,HIT,HIT
12,57,c437,57_c437_C.jpg,1,1232,352,711,352,0,1,HIT,HIT
12,58,c304,58_c304_C.jpg,1,1190,495,669,495,0,1,HIT,HIT
12,59,c242,59_c242_C.jpg,1,1261,776,740,776,0,1,HIT,MISS&FA
12,60,n307,60_n307_N.jpg,0,1094,581,573,581,0,0,FA,FA
12,61,c186,61_c186_C.jpg,1,1230,511,709,511,0,1,HIT,HIT
12,62,c176,62_c176_C.jpg,1,1006,853,485,853,0,1,HIT,HIT
12,63,c129,63_c129_C.jpg,1,1183,499,662,499,0,1,HIT,HIT
12,64,c134,64_c134_C.jpg,1,1122,428,601,428,0,1,HIT,HIT
12,65,c70,65_c70_C.jpg,1,890,691,369,691,0,1,HIT,HIT
12,66,n82,66_n82_N.jpg,0,1127,579,606,579,0,0,FA,FA
12,67,c148,67_c148_C.jpg,1,1230,378,709,378,0,1,HIT,HIT
12,68,c14,68_c14_C.jpg,1,1247,482,726,482,0,1,HIT,HIT
12,69,c23,69_c23_C.jpg,1,923,686,402,686,0,1,HIT,MISS&FA
12,70,c372,70_c372_C.jpg,1,1153,721,632,721,0,1,HIT,MISS&FA
12,71,c143,71_c143_C.jpg,1,1244,200,723,200,0,1,HIT,HIT
12,72,c84,72_c84_C.jpg,1,1304,103,783,103,0,1,HIT,HIT
12,73,n284,73_n284_N.jpg,0,1169,624,648,624,0,0,FA,FA
12,74,c43,74_c43_C.jpg,1,1039,541,518,541,0,1,HIT,MISS&FA
12,75,c306,75_c306_C.jpg,1,1274,454,753,454,0,1,HIT,MISS&FA
12,76,c260,76_c260_C.jpg,1,1077,793,556,793,0,1,HIT,HIT
12,77,n385,77_n385_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
12,78,n297,78_n297_N.jpg,0,1158,461,637,461,0,0,FA,FA
12,79,c9,79_c9_C.jpg,1,1175,580,654,580,0,1,HIT,MISS&FA
12,80,c27,80_c27_C.jpg,1,1389,802,868,802,0,1,HIT,MISS&FA
16,1,c336,01_c336_C.jpg,1,1278,634,757,634,0,1,HIT,HIT
16,2,c134,02_c134_C.jpg,1,1112,423,591,423,0,1,HIT,HIT
16,3,c278,03_c278_C.jpg,1,1215,879,694,879,0,1,HIT,HIT
16,4,c196,04_c196_C.jpg,1,1000,685,479,685,0,1,HIT,HIT
16,5,c469,05_c469_C.jpg,1,1267,705,746,705,0,1,HIT,HIT
16,6,c239,06_c239_C.jpg,1,1204,865,683,865,0,1,HIT,HIT
16,7,c304,07_c304_C.jpg,1,1148,605,627,605,0,1,HIT,MISS&FA
16,8,n385,08_n385_N.jpg,0,1232,757,711,757,0,0,FA,FA
16,9,c372,09_c372_C.jpg,1,1143,658,622,658,0,1,HIT,MISS&FA
16,10,c368,10_c368_C.jpg,1,1117,569,596,569,0,1,HIT,HIT
16,11,n33,11_n33_N.jpg,0,1209,365,688,365,0,0,FA,FA
16,12,c41,12_c41_C.jpg,1,1070,640,549,640,0,1,HIT,MISS&FA
16,13,c46,13_c46_C.jpg,1,1005,512,484,512,0,1,HIT,HIT
16,14,c14,14_c14_C.jpg,1,1252,466,731,466,0,1,HIT,HIT
16,15,c255,15_c255_C.jpg,1,1002,808,481,808,0,1,HIT,HIT
16,16,c285,16_c285_C.jpg,1,1135,331,614,331,0,1,HIT,HIT
16,17,c70,17_c70_C.jpg,1,876,690,355,690,0,1,HIT,HIT
16,18,c5,18_c5_C.jpg,1,1046,541,525,541,0,1,HIT,MISS&FA
16,19,n82,19_n82_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
16,20,c27,20_c27_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
16,21,n173,21_n173_N.jpg,0,1155,499,634,499,0,0,FA,FA
16,22,c165,22_c165_C.jpg,1,1303,562,782,562,0,1,HIT,HIT
16,23,c116,23_c116_C.jpg,1,1109,474,588,474,0,1,HIT,HIT
16,24,c68,24_c68_C.jpg,1,1259,725,738,725,0,1,HIT,HIT
16,25,c266,25_c266_C.jpg,1,1191,602,670,602,0,1,HIT,HIT
16,26,n88,26_n88_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
16,27,c79,27_c79_C.jpg,1,1218,727,697,727,0,1,HIT,HIT
16,28,c149,28_c149_C.jpg,1,1265,425,744,425,0,1,HIT,HIT
16,29,n307,29_n307_N.jpg,0,1357,191,836,191,0,0,FA,FA
16,30,c43,30_c43_C.jpg,1,1096,738,575,738,0,1,HIT,MISS&FA
16,31,c228,31_c228_C.jpg,1,1116,741,595,741,0,1,HIT,HIT
16,32,c387,32_c387_C.jpg,1,1252,409,731,409,0,1,HIT,HIT
16,33,c143,33_c143_C.jpg,1,1242,228,721,228,0,1,HIT,HIT
16,34,c251,34_c251_C.jpg,1,1301,292,780,292,0,1,HIT,HIT
16,35,n284,35_n284_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
16,36,n114,36_n114_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
16,37,n27,37_n27_N.jpg,0,1174,680,653,680,0,0,FA,FA
16,38,c154,38_c154_C.jpg,1,1223,533,702,533,0,1,HIT,MISS&FA
16,39,n264,39_n264_N.jpg,0,1376,623,855,623,0,0,FA,FA
16,40,c375R,40_c375R_C.jpg,1,1213,548,692,548,0,1,HIT,HIT
16,41,c69,41_c69_C.jpg,1,1182,478,661,478,0,1,HIT,HIT
16,42,n28,42_n28_N.jpg,0,892,736,371,736,0,0,FA,FA
16,43,c4,43_c4_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
16,44,c484,44_c484_C.jpg,1,1248,520,727,520,0,1,HIT,MISS&FA
16,45,c260,45_c260_C.jpg,1,1091,802,570,802,0,1,HIT,HIT
16,46,c141,46_c141_C.jpg,1,1275,898,754,898,0,1,HIT,HIT
16,47,c306,47_c306_C.jpg,1,1276,461,755,461,0,1,HIT,MISS&FA
16,48,c384,48_c384_C.jpg,1,957,889,436,889,0,1,HIT,MISS&FA
16,49,c352,49_c352_C.jpg,1,1226,645,705,645,0,1,HIT,HIT
16,50,c182,50_c182_C.jpg,1,1294,761,773,761,0,1,HIT,HIT
16,51,c284,51_c284_C.jpg,1,1323,597,802,597,0,1,HIT,MISS&FA
16,52,n352,52_n352_N.jpg,0,1189,819,668,819,0,0,FA,FA
16,53,c353,53_c353_C.jpg,1,1322,723,801,723,0,1,HIT,HIT
16,54,c148,54_c148_C.jpg,1,1216,388,695,388,0,1,HIT,HIT
16,55,c23,55_c23_C.jpg,1,1207,843,686,843,0,1,HIT,MISS&FA
16,56,c176,56_c176_C.jpg,1,1040,844,519,844,0,1,HIT,HIT
16,57,c310,57_c310_C.jpg,1,1312,663,791,663,0,1,HIT,MISS&FA
16,58,c378,58_c378_C.jpg,1,1291,425,770,425,0,1,HIT,HIT
16,59,n297,59_n297_N.jpg,0,1170,488,649,488,0,0,FA,FA
16,60,c101,60_c101_C.jpg,1,1315,413,794,413,0,1,HIT,MISS&FA
16,61,c313,61_c313_C.jpg,1,1071,593,550,593,0,1,HIT,HIT
16,62,c174,62_c174_C.jpg,1,1312,548,791,548,0,1,HIT,HIT
16,63,c129,63_c129_C.jpg,1,1157,525,636,525,0,1,HIT,HIT
16,64,n53,64_n53_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
16,65,n271,65_n271_N.jpg,0,NaN,NaN,NaN,NaN,0,1,FA,TNEG
16,66,n374,66_n374_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
16,67,n260,67_n260_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
16,68,c9,68_c9_C.jpg,1,1345,803,824,803,0,1,HIT,HIT
16,69,c437,69_c437_C.jpg,1,1211,379,690,379,0,1,HIT,HIT
16,70,n279,70_n279_N.jpg,0,1079,608,558,608,0,0,FA,FA
16,71,c186,71_c186_C.jpg,1,1235,527,714,527,0,1,HIT,HIT
16,72,c242,72_c242_C.jpg,1,1266,792,745,792,0,1,HIT,MISS&FA
16,73,n349,73_n349_N.jpg,0,1181,672,660,672,0,0,FA,FA
16,74,c227,74_c227_C.jpg,1,853,594,332,594,0,1,HIT,HIT
16,75,n174,75_n174_N.jpg,0,1227,561,706,561,0,0,FA,FA
16,76,c138,76_c138_C.jpg,1,988,901,467,901,0,1,HIT,MISS&FA
16,77,c84,77_c84_C.jpg,1,1298,863,777,863,0,1,HIT,MISS&FA
16,78,c3,78_c3_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
16,79,c39,79_c39_C.jpg,1,1271,526,750,526,0,1,HIT,HIT
16,80,c102,80_c102_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
17,1,c306,01_c306_C.jpg,1,NaN,NaN,NaN,NaN,0,0,HIT,MISS
17,2,c304,02_c304_C.jpg,1,1190,508,669,508,0,1,HIT,HIT
17,3,c69,03_c69_C.jpg,1,1179,491,658,491,0,1,HIT,HIT
17,4,c336,04_c336_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
17,5,c46,05_c46_C.jpg,1,1004,536,483,536,0,1,HIT,HIT
17,6,n53,06_n53_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,7,c4,07_c4_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
17,8,n82,08_n82_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,9,n28,09_n28_N.jpg,0,903,707,382,707,0,0,FA,FA
17,10,c27,10_c27_C.jpg,1,1389,816,868,816,0,1,HIT,MISS&FA
17,11,c154,11_c154_C.jpg,1,1023,716,502,716,0,1,HIT,HIT
17,12,c143,12_c143_C.jpg,1,1225,191,704,191,0,1,HIT,HIT
17,13,c378,13_c378_C.jpg,1,1310,439,789,439,0,1,HIT,HIT
17,14,c368,14_c368_C.jpg,1,1126,586,605,586,0,1,HIT,HIT
17,15,c129,15_c129_C.jpg,1,1174,529,653,529,0,1,HIT,HIT
17,16,c134,16_c134_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
17,17,c23,17_c23_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
17,18,c266,18_c266_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
17,19,c70,19_c70_C.jpg,1,888,675,367,675,0,1,HIT,HIT
17,20,n284,20_n284_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,21,c310,21_c310_C.jpg,1,NaN,NaN,NaN,NaN,0,0,null,znull
17,22,n264,22_n264_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,23,c227,23_c227_C.jpg,1,863,602,342,602,0,1,HIT,HIT
17,24,c9,24_c9_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
17,25,c3,25_c3_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
17,26,c68,26_c68_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
17,27,n27,27_n27_N.jpg,0,1276,491,755,491,0,0,FA,FA
17,28,c196,28_c196_C.jpg,1,1009,687,488,687,0,1,HIT,HIT
17,29,c79,29_c79_C.jpg,1,1234,695,713,695,0,1,HIT,HIT
17,30,c251,30_c251_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
17,31,c353,31_c353_C.jpg,1,1329,703,808,703,0,1,HIT,HIT
17,32,n352,32_n352_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,33,c484,33_c484_C.jpg,1,1144,744,623,744,0,1,HIT,HIT
17,34,n307,34_n307_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,35,c372,35_c372_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
17,36,c182,36_c182_C.jpg,1,1294,777,773,777,0,1,HIT,HIT
17,37,c437,37_c437_C.jpg,1,1222,340,701,340,0,1,HIT,HIT
17,38,c228,38_c228_C.jpg,1,1104,719,583,719,0,1,HIT,HIT
17,39,c84,39_c84_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
17,40,c313,40_c313_C.jpg,1,1045,579,524,579,0,1,HIT,HIT
17,41,n114,41_n114_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,42,c101,42_c101_C.jpg,1,1168,546,647,546,0,1,HIT,HIT
17,43,c469,43_c469_C.jpg,1,1274,685,753,685,0,1,HIT,HIT
17,44,c102,44_c102_C.jpg,1,1230,759,709,759,0,1,HIT,MISS&FA
17,45,c148,45_c148_C.jpg,1,1252,359,731,359,0,1,HIT,HIT
17,46,c165,46_c165_C.jpg,1,1295,553,774,553,0,1,HIT,HIT
17,47,c138,47_c138_C.jpg,1,1020,882,499,882,0,1,HIT,MISS&FA
17,48,c239,48_c239_C.jpg,1,1240,877,719,877,0,1,HIT,HIT
17,49,n174,49_n174_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,50,n271,50_n271_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,51,c387,51_c387_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
17,52,c43,52_c43_C.jpg,1,1036,526,515,526,0,1,HIT,MISS&FA
17,53,c285,53_c285_C.jpg,1,1223,759,702,759,0,1,HIT,MISS&FA
17,54,c14,54_c14_C.jpg,1,1267,469,746,469,0,1,HIT,HIT
17,55,c186,55_c186_C.jpg,1,1231,511,710,511,0,1,HIT,HIT
17,56,c141,56_c141_C.jpg,1,1281,906,760,906,0,1,HIT,HIT
17,57,c39,57_c39_C.jpg,1,1292,538,771,538,0,1,HIT,HIT
17,58,c375R,58_c375R_C.jpg,1,1219,555,698,555,0,1,null,znull
17,59,c174,59_c174_C.jpg,1,1344,513,823,513,0,1,HIT,HIT
17,60,n349,60_n349_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,61,n297,61_n297_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,62,c5,62_c5_C.jpg,1,1245,421,724,421,0,1,HIT,HIT
17,63,n279,63_n279_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,64,n374,64_n374_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,65,n173,65_n173_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,66,c116,66_c116_C.jpg,1,1106,449,585,449,0,1,null,znull
17,67,c176,67_c176_C.jpg,1,1014,864,493,864,0,1,HIT,HIT
17,68,c242,68_c242_C.jpg,1,1165,559,644,559,0,1,HIT,MISS&FA
17,69,c260,69_c260_C.jpg,1,1096,788,575,788,0,1,HIT,HIT
17,70,c41,70_c41_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
17,71,n88,71_n88_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,72,c255,72_c255_C.jpg,1,1020,812,499,812,0,1,HIT,HIT
17,73,n260,73_n260_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,74,c278,74_c278_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
17,75,c384,75_c384_C.jpg,1,1153,871,632,871,0,1,HIT,HIT
17,76,n33,76_n33_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,77,c149,77_c149_C.jpg,1,1261,412,740,412,0,1,HIT,HIT
17,78,c352,78_c352_C.jpg,1,1228,636,707,636,0,1,HIT,HIT
17,79,n385,79_n385_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
17,80,c284,80_c284_C.jpg,1,1322,584,801,584,0,1,HIT,MISS&FA
18,1,c14,01_c14_C.jpg,1,1124,727,603,727,0,1,HIT,MISS&FA
18,2,c84,02_c84_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,3,c129,03_c129_C.jpg,1,1176,506,655,506,0,1,HIT,HIT
18,4,c310,04_c310_C.jpg,1,1200,726,679,726,0,1,HIT,MISS&FA
18,5,c116,05_c116_C.jpg,1,1012,727,491,727,0,1,HIT,MISS&FA
18,6,n173,06_n173_N.jpg,0,966,762,445,762,0,0,FA,FA
18,7,c372,07_c372_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,8,c284,08_c284_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,9,c148,09_c148_C.jpg,1,1239,379,718,379,0,1,HIT,HIT
18,10,n114,10_n114_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
